"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","5","0.0-0.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4558","0.0-1.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","22521","0.0-2.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","28214","0.0-3.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","5690.666666666669","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","30234","0.0-4.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","2019","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","32688","0.0-5.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","1461","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","36497","0.0-6.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","47293","0.0-7.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","10795.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","55519","0.0-8.0-0.0-0.0","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","1271","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","59966","0.0-8.0-0.0-0.1","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","1708.8999999994412","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","69120","0.0-8.0-0.0-0.2","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","5703.299999999814","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","77282","0.0-8.0-0.0-0.3","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","605.7000000001863","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","12","83480","0.0-8.0-0.0-0.4","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","1432.7999999998137","<p> You can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","13","95821","0.0-8.0-0.0-0.5","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","4964.100000000559","<p> If you give them a piece of equipment they like, they will be happy! </p><p> But if you give them a piece of equipment they do not like, they will be sad. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","14","108538","0.0-8.0-0.0-0.6","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","2202.2000000001863","<p> You will earn points based on how you make kids feel. </p><p> If you make them happy, you will WIN anywhere from 1 - 9 points, </p><p> but if you make them sad, you will LOSE anywhere from 1 - 9 points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","15","119232","0.0-8.0-0.0-0.7","6281","2","16","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3566""
","
","","","","","","1126","<p> You will see how many points you won or lost in the center of the screen. </p><p> Here is what you would see if you won 6 points: </p><p style=""color:green;font-size:50px;font-weight:bolder"">6</p><p style=""color:green"">The text is GREEN because you WON points.</p>","","0","instructions","","","","","","","","","","",""
